Salary,DOJ,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
180000,2013-12-01,java software engineer,Hyderabad,m,1990-05-12,77.6,state,2007,89.6,state,2,B.Tech/B.E.,information technology,65.15,0,Andhra Pradesh,2013,545,495,450,0.911395278391328,445,-1,500,-1,-1,-1,-1,0.1282,1.2114,0.7785,-2.2627,0.6721
220000,2014-08-01,software developer,Lucknow,m,1994-02-12,60.0,state,2010,72.0,state,2,B.Tech/B.E.,computer science & engineering,76.0,0,Uttar Pradesh,2014,350,435,430,-1.0,-1,-1,-1,-1,-1,-1,-1,0.99,1.2114,2.008,-0.2344,1.0554
320000,2011-10-01,senior web developer,Lucknow,m,1987-08-25,54.5,state,2004,61.6,state,2,B.Tech/B.E.,information technology,70.0,0,Uttar Pradesh,2011,405,395,605,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.0464,0.6568,0.0914,-1.1128,0.6603
1300000,2010-07-01,senior engineer,Gurgaon,m,1988-02-14,68.8,n/a,2005,61.6,n/a,1,B.Tech/B.E.,mechanical engineering,72.0,0,Madhya Pradesh,2010,435,505,635,0.535862819499896,375,-1,-1,393,-1,-1,-1,0.3555,-0.4353,0.8171,-1.3478,-0.1295
350000,2014-07-01,systems analyst,Bangalore,f,1992-01-13,92.48,state,2010,89.0,state,2,B.Tech/B.E.,computer science & engineering,73.0,1,Karnataka,2014,665,505,415,0.911395278391328,525,-1,500,-1,-1,-1,-1,0.2718,0.2124,0.3174,-2.136,-0.0943
240000,2014-06-01,business development manager,Chennai,m,1993-06-15,84.33,state,2010,87.8,state,2,B.Tech/B.E.,mechanical engineering,78.0,0,Telangana,2014,500,555,485,-1.0,-1,-1,-1,-1,-1,-1,-1,0.8463,0.8784,0.4711,-2.3895,-0.8608
120000,2010-12-01,faculty,Kolkata,m,1987-09-21,70.0,n/a,2006,62.16,n/a,2,B.Tech/B.E.,electronics and communication engineering,70.88,1,Karnataka,2010,505,395,385,0.538386892985096,405,333,-1,-1,-1,-1,-1,-1.0355,-1.0593,-0.6343,0.7673,-1.0774
380000,2013-08-01,salesforce developer,Noida,f,1991-11-12,91.8,cbse,2009,90.8,cbse,1,B.Tech/B.E.,information technology,76.04,1,Delhi,2013,605,655,720,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-0.3027,0.3789,0.4711,0.0192,-0.2859
145000,2013-03-01,sql developer,-1,m,1991-11-03,86.0,cbse,2008,73.0,cbse,2,B.Tech/B.E.,information technology,65.0,0,Haryana,2013,520,520,400,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.0464,-0.6693,-1.7954,-0.5253,-1.8673
100000,2014-07-01,asp.net developer,-1,f,1993-01-03,90.0,state,2010,75.75,state,2,B.Tech/B.E.,information technology,72.0,0,Tamil Nadu,2014,405,470,340,0.23780283983757,435,-1,315,-1,-1,-1,-1,0.1282,0.2124,0.1637,0.1459,-0.6692
450000,2013-07-01,software engineer,Noida,f,1990-04-04,83.6,cbse,2008,74.0,cbse,2,B.Tech/B.E.,information technology,71.0,0,Uttar Pradesh,2013,615,595,720,0.987207085890868,645,-1,-1,-1,-1,-1,-1,-0.7335,0.0459,0.6248,-0.6147,0.2889
240000,2013-09-01,research staff member,Bangalore,m,1989-04-03,78.3,icse,2006,85.6,state,2,B.Tech/B.E.,computer engineering,73.0,0,Tamil Nadu,2010,500,525,445,0.622642915849938,435,-1,407,-1,-1,-1,-1,-1.7389,-1.7856,0.9322,1.0333,-1.4356
310000,2013-12-01,software engineer,-1,m,1991-02-27,61.4,state,2008,63.33,state,2,B.Tech/B.E.,computer science & engineering,64.88,0,Madhya Pradesh,2013,370,500,720,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.4155,-0.1206,-1.0659,-1.6289,0.4805
100000,2013-11-01,java developer,Hyderabad,f,1990-08-19,74.0,state,2007,65.0,state,2,MCA,computer application,73.0,1,Telangana,2013,370,370,380,0.23780283983757,485,-1,315,-1,-1,-1,-1,-1.5953,-0.9531,-0.2974,0.0192,-0.6692
410000,2012-08-01,electrical design engineer,Chennai,m,1988-06-14,83.4,cbse,2007,78.6,cbse,2,B.Tech/B.E.,electronics and electrical engineering,71.2,0,Uttar Pradesh,2011,554,505,545,0.229481754911755,265,266,-1,-1,-1,-1,-1,1.4374,0.9688,1.3977,0.4148,1.4502
170000,2014-01-01,java software engineer,Bangalore,m,1991-10-10,77.44,state,2009,60.83,state,2,B.Tech/B.E.,computer science & engineering,64.03,0,Karnataka,2013,440,530,400,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.4155,0.7119,0.4711,0.1459,1.0554
180000,2012-04-01,project engineer,Nalagarh,m,1990-11-03,85.6,cbse,2009,86.4,cbse,2,B.Tech/B.E.,mechanical engineering,75.51,0,Punjab,2013,800,605,695,0.206710618336758,385,-1,-1,313,-1,-1,-1,0.2718,0.8784,0.4711,-0.4879,1.247
165000,2014-04-01,android developer,Gurgaon,m,1989-12-21,51.0,cbse,2006,68.0,cbse,2,MCA,computer application,75.0,0,Uttar Pradesh,2014,570,460,485,0.916869961103619,555,-1,-1,-1,-1,-1,-1,0.99,1.0449,0.9322,-0.3612,1.0554
100000,2014-11-01,android developer,Chandigarh ,m,1991-05-17,67.0,cbse,2010,80.0,state,2,B.Tech/B.E.,information technology,62.9,0,Uttar Pradesh,2014,525,435,380,0.23780283983757,565,-1,315,-1,-1,-1,-1,-1.5953,-0.6201,-0.7585,0.5262,-0.4776
180000,2013-01-01,software developer,Pune,m,1988-03-02,60.0,state,2005,66.0,state,2,MCA,computer application,52.0,1,Maharashtra,2012,385,365,385,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.1855,0.3448,0.3817,1.7662,-0.9194
395000,2012-06-01,embedded software engineer,-1,m,1990-01-31,88.33,icse,2008,85.2,cbse,2,B.Tech/B.E.,computer engineering,88.3,0,Karnataka,2012,585,575,605,0.960903087163164,595,-1,-1,-1,-1,-1,-1,-1.4606,-1.8393,-1.6502,0.2679,-1.8673
195000,2013-07-01,network engineer,Hyderabad,m,1992-05-25,76.6,state,2010,67.8,state,2,B.Tech/B.E.,electronics and communication engineering,70.36,1,Telangana,2013,380,495,515,0.338786347219528,195,292,-1,-1,-1,-1,-1,-0.159,-0.9531,-0.1437,0.1459,0.0973
300000,2014-10-01,application engineer,Bangalore,m,1993-02-15,78.4,cbse,2010,69.4,cbse,2,B.Tech/B.E.,electronics and communication engineering,69.53,1,Rajasthan,2014,590,450,485,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.8463,1.2114,0.3174,-0.2344,0.0973
415000,2012-07-01,system engineer,Mumbai,m,1990-08-25,80.2,state,2008,79.8,cbse,2,B.Tech/B.E.,mechanical engineering,75.72,0,Madhya Pradesh,2012,415,435,554,0.978855302392712,-1,-1,-1,564,-1,-1,-1,0.9737,1.4368,0.0914,-0.43717,-0.4455
460000,2013-05-01,software engineer,Gandhinagar,m,1991-02-12,73.0,state,2008,47.2,state,1,M.Sc. (Tech.),information science,81.2,0,Gujarat,2013,545,610,560,-1.0,505,-1,-1,-1,-1,-1,-1,-0.3027,-2.6181,-1.9881,-1.1218,-1.4356
105000,2012-10-01,seo executive,Greater Noida,m,1991-03-11,86.6,cbse,2008,74.4,cbse,2,B.Tech/B.E.,computer engineering,68.0,0,Uttar Pradesh,2012,525,645,405,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.0464,0.5008,-0.4891,0.41483,0.6603
300000,2014-08-01,programmer analyst,Bangalore,m,1993-02-15,89.4,cbse,2010,88.4,cbse,2,B.Tech/B.E.,computer science & engineering,77.67,0,Punjab,2014,590,555,560,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-0.0154,-0.1206,-0.6048,-1.7556,-1.4356
330000,2012-07-01,web developer,Chennai,m,1989-02-20,87.6,state,2006,79.0,state,2,B.Tech/B.E.,electronics and electrical engineering,66.0,1,Tamil Nadu,2010,455,465,605,0.694479327708463,-1,366,-1,-1,-1,-1,-1,0.51,0.1498,-0.0537,-1.23027,-0.4455
150000,2014-10-01,trainee software engineer,-1,m,1991-03-28,70.3,state,2009,84.5,state,2,B.Tech/B.E.,information technology,67.68,1,Telangana,2013,335,350,145,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.159,1.5444,1.2396,2.0475,1.4386
300000,2011-03-01,hr recruiter,Chennai,f,1989-07-20,86.4,n/a,2006,77.6,n/a,2,B.Tech/B.E.,electronics and instrumentation engineering,80.4,1,Tamil Nadu,2010,335,435,375,0.824666400671332,435,400,-1,-1,-1,-1,-1,0.3555,0.8128,1.688,-1.1128,0.9763
560000,2011-04-01,business system analyst,Gurgaon,m,1987-11-09,71.0,cbse,2005,69.0,cbse,1,B.Tech/B.E.,computer engineering,62.0,0,Haryana,2010,585,565,495,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7264,0.6568,-0.0537,-0.0552,0.5024
180000,2013-01-01,web designer,Mysore,m,1986-09-27,65.0,cbse,2007,47.6,cbse,2,MCA,computer application,63.0,0,Karnataka,2013,415,365,475,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.2009,-0.7473,0.3817,0.5323,0.3444
260000,2014-01-01,linux systems administrator,Noida,m,1993-05-20,73.0,n/a,2008,62.0,n/a,2,B.Tech/B.E.,electronics and communication engineering,75.0,0,Uttar Pradesh,2013,325,390,560,-1.0,-1,-1,-1,-1,-1,-1,-1,0.6646,-0.2793,-0.7794,-0.8778,-0.2875
325000,2014-10-01,system engineer,Mysore,m,1992-10-15,87.31,state,2011,86.31,n/a,2,B.Tech/B.E.,mechanical engineering,72.1,0,Maharashtra,2014,640,625,390,0.409952199359665,325,-1,-1,-1,-1,-1,-1,-0.0154,0.2124,-0.1437,0.5262,-0.2859
600000,2014-06-01,get,Indore,m,1992-01-05,91.2,cbse,2010,90.0,cbse,2,B.Tech/B.E.,mechanical engineering,78.0,0,Jharkhand,2014,720,655,680,0.654107474545933,445,-1,-1,420,-1,-1,-1,-1.4517,0.0459,-1.6807,0.9066,0.0973
100000,2013-04-01,software developer,Delhi,m,1991-08-20,58.16,state,2009,72.0,state,2,B.Tech/B.E.,computer science & engineering,65.51,0,Uttar Pradesh,2013,355,255,345,0.245455659999829,335,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.1888,-0.7794,0.00352999999999999,-0.6035
205000,2014-08-01,.net developer,Hyderabad,m,1993-08-29,65.0,state,2010,81.2,state,2,B.Tech/B.E.,information technology,67.0,0,Andhra Pradesh,2014,265,485,430,0.744758354008939,495,-1,438,-1,-1,-1,-1,0.99,1.2114,1.0859,-1.6289,0.0973
120000,2014-11-01,java developer,Gurgaon,m,1993-06-08,68.0,state,2009,61.3,state,2,B.Tech/B.E.,computer science & engineering,63.72,0,Uttar Pradesh,2014,450,500,530,0.842248322257836,345,-1,469,-1,-1,-1,-1,-0.5899,0.0459,0.6248,-0.1076,-0.8608
220000,2014-08-01,data analyst,Bangalore,m,1992-06-05,74.4,state,2009,71.66,state,2,B.Tech/B.E.,electronics & telecommunications,85.2,0,Orissa,2014,335,505,475,0.338786347219528,595,292,-1,-1,-1,420,-1,0.2718,0.7119,0.3174,0.1459,-0.6692
575000,2011-12-01,technology analyst,Hyderabad,m,1990-07-16,89.0,n/a,2007,95.3,n/a,2,B.Tech/B.E.,computer engineering,74.8,1,Telangana,2011,485,445,595,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.7264,-0.9033,-1.5051,-0.5253,-0.6035
200000,2014-02-01,.net developer,Hyderabad,m,1992-01-02,74.0,state,2009,94.0,state,2,B.Tech/B.E.,electronics and communication engineering,68.0,1,Telangana,2013,395,370,310,0.279258511565122,255,-1,-1,-1,-1,292,-1,0.5591,0.8784,0.4711,-1.1218,1.247
310000,2014-06-01,programmer analyst,-1,m,1991-10-18,93.3,icse,2010,93.5,icse,2,B.Tech/B.E.,industrial & production engineering,84.0,0,Jharkhand,2015,675,630,590,0.903940782098604,485,-1,-1,500,-1,-1,-1,0.4155,1.3779,0.4711,-0.7415,1.0554
220000,2014-07-01,technical recruiter,Noida,m,1992-08-06,68.33,cbse,2010,72.6,cbse,2,B.Tech/B.E.,mechanical engineering,65.08,0,Uttar Pradesh,2014,375,565,554,0.805583205334994,-1,-1,-1,461,-1,-1,-1,-0.7651,-0.5913,-0.6343,0.70853,-1.5513
200000,2014-06-01,assistant professor,Hyderabad,f,1989-09-10,84.5,state,2007,94.0,state,2,B.Tech/B.E.,electronics and communication engineering,71.82,1,Telangana,2011,475,485,665,0.694479327708463,395,366,-1,-1,-1,286,-1,-0.159,-0.1206,-0.4511,1.2869,0.6721
150000,2014-09-01,software developer,-1,m,1993-03-17,72.0,cbse,2010,67.0,cbse,2,B.Tech/B.E.,computer science & engineering,68.0,0,Haryana,2014,415,655,460,0.486747008438193,425,-1,376,-1,-1,-1,-1,0.2718,0.2124,-0.6048,-0.4879,0.6721
145000,2012-02-01,web developer,New Delhi,m,1988-06-18,61.3,state,2005,63.0,state,2,B.Tech/B.E.,information technology,6.95,0,Uttar Pradesh,2011,465,485,565,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.0355,0.6568,0.9623,1.4724,0.8183
1200000,2012-07-01,embedded software engineer,Bangalore,m,1988-12-06,92.8,cbse,2005,87.0,cbse,1,M.Tech./M.E.,electronics and electrical engineering,95.3,0,Uttar Pradesh,2012,695,675,725,0.824666400671332,-1,400,-1,-1,-1,-1,-1,1.4374,1.7488,0.9623,-2.1704,0.8973
600000,2012-07-01,senior engineer,Noida,m,1990-03-10,67.0,cbse,2007,80.0,cbse,2,B.Tech/B.E.,computer engineering,77.0,0,Uttar Pradesh,2012,405,495,425,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-1.8083,-0.7473,-0.6343,0.0622299999999999,-1.3539
545000,2011-10-01,software engineer,Jaipur ,f,1988-07-16,82.0,state,2006,74.0,state,2,B.Tech/B.E.,computer engineering,74.0,1,Rajasthan,2011,545,670,530,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.7335,0.0459,0.01,-0.3612,-2.0105
320000,2014-05-01,system engineer,Pune,m,1992-03-15,94.6,state,2009,91.2,state,1,B.Tech/B.E.,electronics & telecommunications,80.0,0,Madhya Pradesh,2014,555,495,870,-1.0,755,-1,-1,-1,-1,-1,-1,1.5644,0.8784,2.008,-2.643,1.4386
255000,2013-04-01,software test engineer,Pune,m,1989-08-21,77.33,state,2007,85.17,state,2,B.Tech/B.E.,electronics & telecommunications,61.94,0,Maharashtra,2011,485,475,505,0.824666400671332,-1,400,-1,-1,-1,260,-1,0.51,-0.1232,1.5428,-0.2902,-0.2875
240000,2011-07-01,software test engineer,Bangalore,f,1990-05-03,83.8,n/a,2007,72.0,n/a,2,B.Tech/B.E.,computer engineering,74.0,1,Karnataka,2011,555,505,475,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.4374,-0.4353,-1.9405,-0.9953,-0.4455
425000,2013-04-01,senior systems engineer,Pune,m,1990-09-17,83.0,icse,2008,64.0,cbse,2,B.Tech/B.E.,information technology,72.0,0,Orissa,2012,675,455,515,-1.0,-1,-1,-1,-1,-1,-1,-1,0.2009,1.1248,-0.1988,-0.2902,-0.168999999999999
340000,2012-02-01,software engineer,Hyderabad,f,1988-08-31,72.0,state,2005,80.0,state,2,MCA,computer application,78.0,1,Telangana,2011,475,515,405,0.245455659999829,335,-1,-1,-1,-1,-1,-1,-1.1901,-0.2793,0.8171,-0.7603,0.5024
360000,2013-01-01,software engineer,Ahmedabad,m,1990-01-18,87.2,cbse,2008,77.8,cbse,2,B.Tech/B.E.,electronics and communication engineering,69.48,0,Uttar Pradesh,2012,585,605,735,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5719,-0.1232,-2.2308,-0.0552,-1.8278
540000,2012-07-01,technical support engineer,Bangalore,m,1990-07-18,86.0,state,2008,75.0,state,2,B.Tech/B.E.,information technology,79.0,0,Tamil Nadu,2012,445,355,385,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-1.0355,-0.9033,0.5269,0.0623,0.1864
230000,2012-11-01,software engineer,-1,m,1990-10-09,62.5,cbse,2008,63.83,cbse,2,B.Tech/B.E.,computer engineering,62.58,0,Uttar Pradesh,2012,505,505,405,0.276047228046856,345,-1,-1,-1,-1,-1,-1,0.3941,-0.5913,-0.7794,-0.43717,-2.0253
100000,2014-05-01,java developer,Hyderabad,m,1992-06-23,88.0,state,2009,92.5,state,2,B.Tech/B.E.,electronics and communication engineering,77.0,0,Andhra Pradesh,2013,485,560,505,0.493596387301038,335,324,-1,-1,-1,-1,-1,1.7081,0.2124,0.01,-1.7556,-0.0943
220000,2013-09-01,sap abap associate consultant,Chennai,m,1992-06-07,85.0,state,2009,81.0,state,2,B.Tech/B.E.,electronics and electrical engineering,66.0,0,Andhra Pradesh,2013,310,305,415,0.661834475840071,315,-1,-1,-1,446,-1,-1,1.4208,0.7119,0.9322,0.5262,1.4386
200000,2014-08-01,field business development associate,Pune,f,1992-03-14,70.3,state,2009,64.57,state,2,B.Tech/B.E.,electronics and electrical engineering,60.0,0,Maharashtra,2013,535,390,470,0.243208656725607,-1,233,-1,-1,340,-1,-1,1.1336,0.8784,-0.1437,2.4278,1.247
325000,2014-02-01,systems engineer,-1,m,1990-04-15,83.66,cbse,2007,80.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,75.22,0,Uttar Pradesh,2012,495,655,605,0.694479327708463,255,366,-1,-1,-1,-1,-1,1.5644,1.5444,1.2396,-1.3753,0.0973
420000,2012-11-01,java developer,Chennai,m,1991-05-14,87.0,state,2008,90.0,state,2,B.Tech/B.E.,electronics and electrical engineering,75.0,0,Tamil Nadu,2012,615,545,475,0.124502074009537,455,233,-1,-1,-1,-1,-1,-0.4173,0.3448,-0.1988,-0.407769999999999,-0.168999999999999
150000,2011-11-01,it business analyst,jaipur,m,1988-04-05,81.5,state,2006,73.69,state,2,B.Tech/B.E.,electronics and communication engineering,64.53,1,Rajasthan,2011,405,365,425,0.960603251997053,175,466,-1,-1,-1,393,-1,-0.5719,-1.2153,0.2366,0.2973,-1.5513
320000,2015-03-01,web developer,Bangalore,m,1991-12-05,84.0,cbse,2009,84.0,cbse,2,B.Tech/B.E.,computer science & engineering,67.0,0,Uttar Pradesh,2014,665,530,560,0.953899775079926,535,-1,530,-1,-1,-1,-1,-0.8772,0.2124,-0.1437,-0.1076,0.8637
500000,2013-06-01,software engineer,-1,m,1989-10-04,75.12,state,2007,66.86,state,2,B.Tech/B.E.,information technology,82.2,0,West Bengal,2012,415,485,530,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.0464,1.5538,0.5994,1.3549,0.6603
190000,2013-11-01,qa analyst,Hyderabad,m,1991-04-22,82.0,state,2009,83.7,state,2,B.Tech/B.E.,information technology,65.18,1,Telangana,2013,415,470,385,0.165633091512476,305,-1,-1,-1,-1,-1,-1,0.8463,1.3779,1.7007,-0.7415,0.2889
145000,2012-10-01,operations analyst,Bhopal,m,1990-06-06,82.8,cbse,2008,67.2,cbse,2,B.Tech/B.E.,computer science & engineering,75.69,0,Madhya Pradesh,2012,545,735,560,0.978799292641428,525,-1,561,-1,-1,-1,-1,0.5591,-0.4536,-0.1437,-0.8682,-0.4776
240000,2013-08-01,desktop support technician,Noida,m,1990-07-02,72.0,cbse,2009,55.0,cbse,2,B.Tech/B.E.,mechanical engineering,61.0,0,Uttar Pradesh,2013,555,555,385,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.4463,-0.1206,-1.0659,-0.1076,-0.0943
180000,2011-08-01,android developer,Gurgaon,f,1990-06-15,79.4,cbse,2007,83.2,cbse,2,B.Tech/B.E.,information technology,83.54,0,Uttar Pradesh,2011,525,565,605,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.1988,-0.0552,1.2923
100000,2012-07-01,quality engineer,Greater Noida,m,1992-03-31,58.0,state,2008,52.0,state,2,B.Tech/B.E.,mechanical engineering,55.0,0,Uttar Pradesh,2012,370,305,370,0.654107474545933,125,500,-1,420,-1,-1,-1,-0.880999999999999,-2.0733,-2.4485,0.6498,-2.1833
325000,2014-07-01,systems engineer,HYDERABAD,m,1992-12-06,90.0,state,2010,95.0,state,2,B.Tech/B.E.,electronics and communication engineering,76.5,1,Telangana,2014,735,455,430,0.338786347219528,-1,292,-1,-1,-1,388,-1,-2.457,-0.7866,-2.4491,-1.1218,0.4805
150000,2012-05-01,mobile application developer,NOIDA,f,1990-07-03,74.6,cbse,2008,74.6,cbse,2,B.Tech/B.E.,computer engineering,66.0,0,Uttar Pradesh,2012,455,345,515,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.0464,0.6568,0.0914,1.82493,-0.2875
500000,2010-12-01,senior software engineer,Jaipur,m,1988-12-20,86.17,state,2006,78.6,cbse,1,B.Tech/B.E.,computer engineering,73.34,1,Rajasthan,2010,505,495,695,0.987207085890868,645,-1,-1,-1,-1,-1,-1,-1.4992,0.5008,0.2366,0.6498,0.6603
300000,2013-07-01,network engineer,hyderabad,m,1991-11-05,81.0,cbse,2009,90.0,state,2,B.Tech/B.E.,electronics and communication engineering,78.0,1,Telangana,2013,675,605,765,0.985461394326131,495,500,-1,-1,-1,-1,-1,0.7027,-0.1206,0.6248,0.3995,-0.4776
345000,2015-02-01,system engineer,Kolkata,m,1992-05-22,72.12,state,2009,78.0,state,2,B.Tech/B.E.,electronics and communication engineering,75.0,0,West Bengal,2014,420,445,740,0.0531603052826837,415,196,-1,-1,-1,-1,-1,-1.8825,0.0459,-0.1437,0.0192,-0.2859
125000,2012-03-01,software developer,Chennai,m,1987-08-12,71.4,state,2007,81.75,state,2,B.Tech/B.E.,computer engineering,70.0,1,Tamil Nadu,2010,345,475,225,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.8192,1.2808,1.2525,-0.1727,0.8183
4000000,2010-01-01,automation engineer,gurgaon,m,1987-09-13,53.0,state,2004,61.0,state,2,MCA,computer application,65.0,0,Uttar Pradesh,2010,405,455,475,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-3.3539,-0.4353,-1.0697,-0.0552,-2.6572
100000,2013-08-01,trainee software engineer,Pune,m,1989-03-04,65.26,cbse,2007,66.2,cbse,2,B.Tech/B.E.,information technology,70.59,0,Madhya Pradesh,2012,395,450,455,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.2828,0.8518,0.2729,0.7673,-0.6035
100000,2015-02-01,software engineer,Bangalore ,m,1991-02-14,58.6,cbse,2009,61.0,state,2,B.Tech/B.E.,information science engineering,60.0,1,Karnataka,2014,490,485,355,0.23780283983757,335,-1,315,-1,-1,-1,-1,0.99,0.3789,-1.527,-0.7415,0.8637
205000,2012-11-01,software test engineer,Hyderabad,m,1990-06-01,84.0,n/a,2007,87.7,n/a,2,B.Tech/B.E.,information technology,61.0,0,Andhra Pradesh,2011,605,385,395,0.377551419424541,375,-1,-1,-1,-1,-1,-1,-0.159,-0.2871,-0.2974,-0.8682,-0.4776
440000,2013-01-01,software developer,Chennai,m,1990-10-01,78.2,cbse,2008,67.0,state,2,B.Tech/B.E.,information technology,64.27,1,Karnataka,2012,515,555,505,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.6924,0.3448,0.3817,0.00352999999999999,-0.9194
375000,2014-02-01,programmer analyst,Chennai,f,1989-05-07,83.0,n/a,2006,69.9,n/a,2,MCA,computer application,76.0,0,Tamil Nadu,2012,325,415,255,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.1855,-0.5913,0.5269,0.62043,-0.6035
120000,2011-05-01,software engineer,chennai,m,1988-05-21,79.8,n/a,2006,74.5,n/a,2,B.Tech/B.E.,computer engineering,74.3,0,Tamil Nadu,2010,255,365,315,0.0422231310972419,225,-1,-1,-1,-1,-1,-1,-0.2628,-1.2153,-0.344,1.1199,-1.5513
305000,2014-12-01,software engineer,Bangalore,f,1991-10-28,83.33,state,2010,75.6,state,2,B.Tech/B.E.,information science engineering,76.0,1,Karnataka,2014,570,670,665,0.622642915849938,485,-1,407,-1,-1,-1,-1,1.4208,0.7119,0.3174,-1.7556,-0.6692
170000,2014-09-01,android developer,Noida,m,1989-02-25,52.0,cbse,2008,55.6,state,2,B.Tech/B.E.,information technology,62.0,0,Punjab,2012,485,495,445,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-1.3447,-2.7754,-1.7954,-0.349,-3.4471
350000,2011-06-01,software developer,Bhopal,m,1990-03-31,74.6,state,2007,81.6,state,2,B.Tech/B.E.,computer science & engineering,67.8,0,Madhya Pradesh,2011,440,425,415,0.356536487724475,465,-1,346,-1,-1,-1,-1,-0.159,0.2124,-1.0659,-0.4879,0.2889
220000,2014-06-01,software developer,Hyderabad,m,1992-05-18,86.0,state,2009,94.4,state,2,B.Tech/B.E.,electronics and communication engineering,73.75,1,Telangana,2013,500,410,455,0.376059586651545,345,300,-1,-1,-1,-1,-1,-0.4463,-0.9531,-1.0659,-0.7415,-0.2859
240000,2014-02-01,software engineer,-1,m,1990-09-14,72.5,state,2009,85.9,state,2,B.Tech/B.E.,electronics and communication engineering,72.24,0,Andhra Pradesh,2013,395,420,535,-1.0,535,-1,376,-1,-1,-1,-1,0.7027,1.0449,0.1637,-0.6147,0.2889
335000,2015-01-01,engineer,Gurgaon,m,1992-08-23,89.0,icse,2010,65.2,cbse,2,B.Tech/B.E.,computer science & engineering,88.0,0,Uttar Pradesh,2015,570,580,440,0.356536487724475,495,-1,346,-1,-1,-1,-1,0.5591,0.7119,-0.2974,-0.4879,1.4386
155000,2013-11-01,php developer,Chennai,m,1992-05-20,85.0,state,2009,84.8,state,2,B.Tech/B.E.,computer science & engineering,75.9,0,Tamil Nadu,2013,520,460,415,0.377551419424541,375,-1,-1,-1,-1,-1,-1,1.4208,0.3789,0.7785,0.9066,0.6721
300000,2013-12-01,java software engineer,Hyderabad,m,1992-06-01,87.5,state,2009,89.9,state,2,B.Tech/B.E.,computer engineering,73.21,0,Andhra Pradesh,2013,500,415,485,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.1282,0.8784,0.6248,-0.3612,-0.6692
365000,2013-12-01,system engineer,Gurgaon,m,1990-10-01,92.6,cbse,2008,83.8,cbse,1,B.Tech/B.E.,computer engineering,84.6,0,West Bengal,2013,650,545,665,0.978799292641428,585,-1,561,-1,-1,-1,-1,1.1336,1.0449,1.3933,-0.4879,0.2889
